customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
9255,Joshua Wright,benjaminzhang@example.com,Liberia,2022-02-15,Premium,1332.46
9256,Melissa Schmidt,natalie33@example.net,Congo,2025-06-02,Standard,674.30
9257,Michael Collier,ebony82@example.com,Ecuador,2024-10-09,Standard,462.88
9258,Joshua Caldwell,perryclifford@example.net,Maldives,2026-02-17,Standard,129.87
9259,Anne Robertson,jessicahamilton@example.net,Cameroon,2024-09-16,Premium,981.24
9260,Travis Harper,terrance15@example.net,Guatemala,2023-06-30,Standard,417.27
9261,Robert Terry,nathanielhicks@example.net,Macao,2024-03-08,Standard,414.11
9262,Katrina Stafford,dianebrown@example.org,Macao,2022-03-09,Standard,478.51
9263,Matthew Massey,christine09@example.net,Lao People's Democratic Republic,2022-10-15,Basic,179.40
9264,Brian Harrington,wendy68@example.org,Namibia,2023-07-15,Basic,246.15
9265,Dawn Jacobs,kfrey@example.com,Holy See (Vatican City State),2024-09-30,Standard,533.82
9266,Stephanie Smith,,Croatia,2026-07-14,Standard,422.65
9267,Stacy Rice,ygreen@example.com,Puerto Rico,2025-08-28,Standard,647.28
9268,Ryan Adams,carolyn86@example.com,Panama,2021-08-20,Basic,395.47
9269,Paula Smith,brandygilmore@example.org,Saint Lucia,2024-12-27,Premium,1504.04
9270,Alyssa Bradley,sarahlong@example.org,Burkina Faso,2021-08-19,Basic,269.56
9271,Vincent Guzman,jackrice@example.org,Bosnia and Herzegovina,2022-07-01,Basic,343.78
9272,Justin Howard,lowerydavid@example.net,Wallis and Futuna,2024-02-11,Standard,460.43
9273,Gabriela Anderson,johnschmidt@example.net,Saint Pierre and Miquelon,2023-04-19,Premium,360.77
9274,Rachael Banks,ahoffman@example.com,Nicaragua,2023-07-20,Standard,252.09
9275,Anthony Mays,barbara86@example.org,Azerbaijan,2021-11-20,Basic,192.13
9276,Matthew Mahoney,michaelthomas@example.com,Trinidad and Tobago,2025-07-21,Basic,67.99
9277,Amy Barnes,heidistevenson@example.net,Togo,2022-09-04,Basic,285.81
9278,John Ball,barnesbrandon@example.org,Netherlands Antilles,2024-03-20,Standard,349.82
9279,Jennifer Dominguez,bellshane@example.org,Bhutan,2024-11-21,Standard,641.28
9280,Desiree Luna,sarahhouse@example.com,Northern Mariana Islands,2025-06-19,Basic,184.80
9281,Jennifer Taylor DDS,kevin76@example.com,Belize,2024-07-14,Standard,703.38
9282,Brenda Evans,gabrielsimon@example.org,Poland,2022-04-23,Standard,668.77
9283,Paula Abbott,idavis@example.net,Saint Pierre and Miquelon,2022-04-06,Standard,711.87
9284,Jeffrey Brooks,debbiespears@example.org,Cameroon,2025-06-06,Standard,194.69
9285,Richard Robinson,mblackburn@example.org,Macao,2025-09-24,Basic,342.15
9286,Michael Mills,frankmaynard@example.net,Congo,2025-03-21,Premium,1742.43
9287,Jose Baker,katherine12@example.com,Andorra,2023-01-05,Basic,374.98
9288,Chelsea Duffy,johnbailey@example.net,Papua New Guinea,2025-09-17,Standard,454.25
9289,Joshua Frank,kmanning@example.com,Norfolk Island,2026-01-02,Standard,292.93
9290,Heidi Boyd,jeffreycampbell@example.org,Russian Federation,2026-03-18,Basic,113.47
9291,Benjamin Williamson,timothy11@example.com,Trinidad and Tobago,2022-05-09,Basic,206.91
9292,Stephanie Reyes,reevesbrittany@example.org,United Kingdom,2025-01-06,Standard,692.23
9293,Samuel Little,jchen@example.org,Liechtenstein,2026-02-04,Premium,841.05
9294,Jeffery Rodriguez,denisewalters@example.org,Jordan,2024-02-07,Basic,259.87
9295,Rick Perez,hernandezdalton@example.org,Antarctica (the territory South of 60 deg S),2025-10-10,Standard,471.44
9296,Christopher Kim,brendasosa@example.net,Nigeria,2023-01-19,Standard,214.22
9297,Christian Dominguez,hannah64@example.org,Brunei Darussalam,2023-07-23,Standard,436.50
9298,George Jenkins,kimberlywiley@example.net,Canada,2022-10-13,Basic,124.39
9299,John Hancock,wnewton@example.net,Norway,2026-04-15,Basic,282.85
9300,Christine Warner,ralph17@example.net,Saint Helena,2023-05-01,Standard,295.61
9301,Gloria Hickman,angela80@example.com,Honduras,2024-02-23,Standard,506.82
9302,Peter Wheeler,jcurtis@example.net,Guinea,2026-01-15,Standard,151.24
9303,Jacob Mcmahon,zclark@example.net,China,2022-09-29,Standard,456.77
9304,Debra Carrillo,alvaradocharles@example.com,Montserrat,2026-04-17,Basic,201.87
9305,Abigail Neal,robert60@example.org,Germany,2023-09-30,Basic,255.57
9306,Corey Pierce,matthewmorris@example.com,Zimbabwe,2024-05-16,Premium,710.47
9307,Mr. Jared Hernandez,dave46@example.com,Georgia,2023-11-21,Standard,203.15
9308,Chris Harris,stacy61@example.net,Uruguay,2021-10-25,Standard,747.46
9309,Donald Walsh,wmartinez@example.com,San Marino,2025-12-15,Standard,722.05
9310,Miguel Jimenez,yhill@example.net,Niger,2023-05-27,Standard,453.95
9311,Crystal Cruz,nichole31@example.net,Burundi,2026-02-23,Standard,598.65
9312,Sara Payne,russellbenjamin@example.net,Monaco,2022-07-03,Standard,240.62
9313,Kevin Brock,franktanner@example.net,South Georgia and the South Sandwich Islands,2022-08-21,Premium,406.05
9314,Richard Reeves,griffinashley@example.net,Cocos (Keeling) Islands,2025-03-12,Basic,284.19
9315,Samantha Acosta,reesewilliam@example.com,Timor-Leste,2022-09-26,Basic,207.73
9316,Michael Wells,nathan03@example.com,Bermuda,2026-02-27,Standard,354.64
9317,Michael Zhang,sthomas@example.com,Japan,2023-08-27,Standard,701.01
9318,Kevin Morgan,josephlarson@example.com,Guinea-Bissau,2026-04-09,Standard,329.41
9319,Garrett Brown,ashley45@example.com,Guernsey,2022-11-14,Standard,522.74
9320,Jennifer Lewis,gibsoncorey@example.net,Peru,2026-07-30,Standard,307.02
9321,Ronald Holland,james57@example.org,Ireland,2021-12-28,Standard,466.43
9322,Charles Rowland,vincenttaylor@example.org,Montserrat,2022-11-25,Basic,365.06
9323,Melanie Hamilton,fjackson@example.com,Cambodia,2022-12-15,Premium,772.89
9324,Tanya Scott,fcox@example.org,Cuba,2021-11-12,Basic,357.69
9325,Andrea Taylor,sstout@example.com,Hungary,2023-05-10,Standard,562.83
9326,Anna Reese,sanderson@example.org,Peru,2022-10-11,Premium,1513.63
9327,Christina Carr,riley84@example.com,Hong Kong,2025-09-19,Standard,296.78
9328,Shannon Olson,,Marshall Islands,2023-12-23,Standard,377.92
9329,Toni Hernandez,robin43@example.com,United States of America,2022-11-03,Premium,924.63
9330,Mark Ashley,baileyteresa@example.org,Turkey,2024-02-14,Basic,391.84
9331,Michael Ballard,travis62@example.com,Czech Republic,2024-05-01,Standard,276.38
9332,Juan Russell,elizabeth92@example.org,Bouvet Island (Bouvetoya),2025-10-17,Standard,107.35
9333,Steven Huerta,jeffreyhoward@example.net,Spain,2025-11-21,Premium,1165.84
9334,Bradley Harris,vrosario@example.net,Heard Island and McDonald Islands,2022-09-14,Premium,1183.98
9335,Kayla Marks,kellybishop@example.net,Benin,2024-08-18,Basic,349.24
9336,Lori Wilson,micheleperkins@example.net,France,2026-07-08,Standard,346.43
9337,David Pierce,yvonneshields@example.net,Spain,2022-07-16,Standard,480.43
9338,Lisa Guzman,angelaberry@example.net,Central African Republic,2026-01-04,Standard,192.35
9339,Richard Harvey,cheryl86@example.com,Cuba,2025-11-12,Basic,146.55
9340,Brent Taylor,djones@example.org,Samoa,2025-12-28,Standard,430.44
9341,Amy Smith,stuartmedina@example.org,Portugal,2024-09-15,Basic,50.87
9342,Richard Baker,fcooper@example.com,Antarctica (the territory South of 60 deg S),2026-08-02,Basic,204.75
9343,Debra Mckenzie,sarahmartinez@example.com,Botswana,2023-01-06,Standard,520.35
9344,Johnny Pratt,vreeves@example.org,Indonesia,2024-02-09,Basic,382.51
9345,Troy Bright,mercershawn@example.com,Hong Kong,2026-03-17,Standard,511.62
9346,Lauren Dean,johnsonangela@example.net,Reunion,2024-08-04,Standard,134.95
9347,Kimberly Vazquez,mkane@example.net,Guadeloupe,2022-05-20,Standard,76.47
9348,Jason Evans,brandonnelson@example.com,Afghanistan,2026-07-14,Basic,286.75
9349,Patrick Taylor,james37@example.org,Myanmar,2021-08-16,Basic,358.44
9350,Alexis Burns,robertstewart@example.net,Mozambique,2022-03-09,Standard,149.37
9351,Susan Mccarty,foxmartin@example.com,Eritrea,2024-08-22,Basic,186.21
9352,Kevin Green,amichael@example.com,Thailand,2024-11-09,Premium,1053.01
9353,Paula Velasquez,cathy51@example.org,Korea,2022-06-10,Standard,642.45
9354,Mary Watson,jacksonerika@example.net,Colombia,2025-01-19,Standard,156.03
9355,Tonya Parker,handerson@example.net,Panama,2024-03-20,Premium,1367.92
9356,Chelsea Campbell,gonzalezcory@example.org,Trinidad and Tobago,2025-03-03,Standard,697.91
9357,Donna Simmons,wallaceashley@example.org,Israel,2026-06-15,Standard,683.41
9358,Kevin Palmer,gbowman@example.net,Spain,2025-06-03,Standard,256.79
9359,Kristin Barron,amyholmes@example.net,India,2023-07-13,Standard,476.53
9360,Brittany Gonzales,lisa81@example.com,Jamaica,2022-11-10,Standard,199.12
9361,Pedro Brown,coxtim@example.org,Jordan,2022-08-23,Standard,748.87
9362,Theresa May,,Iceland,2022-06-21,Standard,665.66
9363,Kim Wolfe,daviswilliam@example.net,Poland,2025-03-21,Basic,69.24
9364,Mary Rogers,michellehughes@example.com,Iraq,2024-11-14,Premium,1350.55
9365,Rebecca Morgan,janice23@example.net,Seychelles,2024-10-20,Basic,374.96
9366,Luis Smith,pmcclain@example.net,Burundi,2022-04-06,Premium,430.63
9367,Sharon Smith,shirleyclark@example.com,Russian Federation,2024-01-28,Basic,117.38
9368,Deborah Schmitt,lindsay95@example.org,Romania,2022-05-17,Standard,470.26
9369,Thomas Tyler,nhanna@example.net,Georgia,2022-05-31,Basic,96.24
9370,Michael Cooper,kristiharrison@example.com,Turks and Caicos Islands,2025-07-01,Standard,320.86
9371,Aaron Vargas,emilyfrye@example.org,Svalbard & Jan Mayen Islands,2024-06-09,Premium,1043.33
9372,Carol Morton,bryan22@example.com,Tajikistan,2024-02-24,Standard,379.66
9373,Donna Ross,stephaniemorris@example.org,Turks and Caicos Islands,2023-08-05,Basic,373.66
9374,Tara Coleman,justin79@example.org,Dominican Republic,2025-06-18,Premium,1135.82
9375,Tiffany Johnson,hburton@example.org,Swaziland,2022-06-11,Standard,377.98
9376,Willie Jackson,lucascoleman@example.com,Chad,2024-10-07,Premium,1362.89
9377,Daniel Rojas,srice@example.com,Spain,2026-06-28,Standard,289.82
9378,Christopher Barton,,Swaziland,2024-06-30,Basic,360.90
9379,Christopher Johnson,erodriguez@example.com,Luxembourg,2026-07-20,Standard,312.55
9380,Amy Patterson,jwilliams@example.net,Palestinian Territory,2024-04-20,Standard,590.77
9381,Ashley Glover,seanconway@example.com,Panama,2025-09-19,Standard,583.88
9382,Paul Cox,danielleclayton@example.com,Jersey,2024-01-31,Standard,625.23
9383,Mark Martin,ashleyfuentes@example.net,French Guiana,2026-04-22,Basic,320.40
9384,Nicole Vega,milleranthony@example.net,Saint Vincent and the Grenadines,2024-03-17,Standard,85.98
9385,Betty Hensley,rroberts@example.org,Andorra,2026-06-10,Standard,345.07
9386,Ryan Jones,jacobthompson@example.com,Mauritania,2026-01-19,Basic,342.54
9387,Wendy Waller,bkhan@example.net,Bulgaria,2026-05-21,Basic,236.84
9388,Hayley Vazquez,robert19@example.org,Vanuatu,2021-08-31,Premium,1551.99
9389,Jonathan Parker,daniel15@example.com,Gabon,2026-03-04,Standard,748.70
9390,Chelsea Willis,nicholsanthony@example.net,Mayotte,2022-07-25,Standard,324.37
9391,David Elliott,gailbanks@example.com,Saint Helena,2022-04-23,Basic,184.02
9392,Jackie Kidd,onealjacob@example.org,Grenada,2024-03-25,Standard,208.37
9393,Samuel Baker,zachary48@example.org,Saudi Arabia,2024-10-03,Premium,848.92
9394,Dustin Shepard,rickyharris@example.org,Syrian Arab Republic,2024-08-13,Standard,619.59
9395,John Johnson,harveyderrick@example.com,Denmark,2024-02-05,Standard,496.83
9396,Barbara Rivera,ycummings@example.net,Djibouti,2022-09-01,Standard,266.50
9397,Stephanie Barnes,david67@example.org,Guam,2025-05-08,Premium,762.21
9398,Dale Lee,michaelmorgan@example.org,Saudi Arabia,2023-09-25,Standard,626.20
9399,David Hill,matthew40@example.com,United Arab Emirates,2022-11-20,Basic,347.92
9400,Karen Jones,timothybrown@example.com,Morocco,2025-01-10,Standard,192.57
9401,Kristin Baker,batesapril@example.com,Japan,2023-11-27,Basic,382.47
9402,Helen Jordan,tiffany88@example.org,Saint Lucia,2021-09-25,Standard,428.99
9403,Charles Daniel,petersonsusan@example.org,Turkmenistan,2025-12-09,Standard,723.84
9404,Henry Todd,agonzalez@example.org,South Africa,2023-01-29,Standard,161.95
9405,Beverly Mitchell,jennifer17@example.org,Nauru,2026-04-28,Standard,343.75
9406,Tiffany Stewart,kaitlynmiller@example.org,Turks and Caicos Islands,2022-10-24,Basic,381.51
9407,Alexandra Good,brooksandrea@example.org,Kazakhstan,2024-12-09,Standard,350.52
9408,Robert Vazquez,madison75@example.com,Lao People's Democratic Republic,2025-12-13,Standard,307.71
9409,Shannon Parker,richardclark@example.org,Sri Lanka,2023-03-22,Standard,473.26
9410,Charles Vincent,gchavez@example.net,British Virgin Islands,2024-02-11,Basic,256.29
9411,Nancy Mann,lisarichardson@example.org,Belgium,2023-02-03,Basic,251.68
9412,Christine Phillips,dodom@example.net,Gambia,2022-05-15,Basic,324.81
9413,Joel Stone,jeremy20@example.org,Lesotho,2026-01-29,Basic,129.26
9414,Tanner Jones,jacob08@example.org,Moldova,2022-10-04,Standard,448.17
9415,Maria Thomas,reginald31@example.com,Malaysia,2024-09-06,Standard,731.46
9416,Jared Henry,bpham@example.net,Mozambique,2023-10-02,Standard,388.19
9417,Jeremy Cole,smitholivia@example.net,Ethiopia,2023-04-12,Standard,487.37
9418,Kiara Anderson,howellmichaela@example.org,Cape Verde,2024-02-28,Standard,602.17
9419,Billy David,anthonybell@example.net,Montserrat,2021-11-27,Premium,366.23
9420,Kayla Levy,sierrasoto@example.com,Bahamas,2026-08-04,Standard,191.55
9421,David Jones,anthonyjustin@example.net,Montenegro,2023-10-20,Standard,660.18
9422,Heather Mckenzie,christine66@example.com,Eritrea,2026-01-16,Standard,485.41
9423,Richard Osborne,paynenicole@example.net,Guadeloupe,2023-02-02,Standard,295.98
9424,Jeffrey Evans,obrown@example.org,Nauru,2023-04-11,Standard,578.57
9425,Jennifer Johnson,hensontiffany@example.net,Myanmar,2024-02-13,Basic,255.82
9426,Sharon Thompson,mperry@example.net,Romania,2026-01-28,Standard,160.09
9427,Kimberly Thompson,sabrinaadams@example.com,Belgium,2025-04-27,Premium,181.96
9428,Beth Adams,jennifer48@example.org,Turkmenistan,2025-10-24,Premium,643.55
9429,Rebecca Buchanan,jesse68@example.org,Belize,2024-05-11,Standard,519.30
9430,Vanessa Williamson,,Bulgaria,2023-03-18,Standard,344.25
9431,Jill Smith,andreacox@example.net,Hong Kong,2021-12-14,Basic,300.78
9432,Amanda Brown,crystalmartin@example.com,Mexico,2023-12-25,Basic,384.37
9433,Jessica Bennett,dawn76@example.org,Bulgaria,2024-06-13,Standard,515.14
9434,Kathryn Donovan,piercepatricia@example.com,Western Sahara,2026-05-14,Standard,97.79
9435,Miguel Huffman,duffychelsea@example.net,Rwanda,2024-08-09,Standard,706.65
9436,Mackenzie Barrett,eric07@example.org,Liberia,2025-04-01,Premium,648.32
9437,Andrea Mills,alyssa82@example.org,Kuwait,2024-07-20,Premium,988.62
9438,James Coffey,brittany65@example.com,Congo,2022-12-04,Standard,291.94
9439,Jennifer Donovan,mperez@example.org,Norfolk Island,2024-06-25,Basic,343.70
9440,Pamela Christian,lindadavis@example.org,Bouvet Island (Bouvetoya),2024-05-31,Standard,97.39
9441,Brandon Abbott,coxdouglas@example.com,Congo,2023-04-25,Standard,368.48
9442,Thomas Wright,anthony89@example.org,Christmas Island,2026-01-30,Standard,528.17
9443,Richard Thompson,tcampbell@example.com,Bulgaria,2025-11-23,Standard,576.04
9444,Brenda Graham,john11@example.com,Cocos (Keeling) Islands,2022-06-11,Standard,545.67
9445,Paul Griffin,rileyamanda@example.net,Reunion,2022-04-15,Standard,82.67
9446,Stephanie Carney,qsmith@example.net,Greece,2024-08-07,Standard,553.86
9447,Kelsey Jimenez,yhernandez@example.com,Bosnia and Herzegovina,2024-08-27,Standard,425.05
9448,Susan Frost,cortezallison@example.com,Reunion,2024-02-04,Standard,636.36
9449,Travis Hood,millerkelly@example.com,Indonesia,2022-06-13,Premium,1643.67
9450,David Monroe,fmanning@example.com,Saint Helena,2022-03-13,Basic,194.12
9451,Patricia Smith,zjordan@example.net,Ecuador,2026-02-18,Basic,76.83
9452,Robert Rodriguez,tony04@example.com,Cameroon,2022-07-21,Basic,241.13
9453,Brett Scott,jessicaedwards@example.com,French Guiana,2023-08-30,Standard,159.44
9454,James Flores PhD,brucemunoz@example.com,Honduras,2023-07-28,Basic,378.46
9455,Tyler Brown,simpsondaniel@example.net,Bahrain,2023-02-23,Basic,236.27
9456,Carla Johnson,chapmanbenjamin@example.net,Bermuda,2023-08-06,Basic,333.92
9457,Scott Clark,montgomerymark@example.net,Gibraltar,2024-03-05,Standard,653.68
9458,Adam Meyer,heatherschmitt@example.net,Benin,2025-01-08,Standard,163.90
9459,Reginald Pacheco,richard47@example.org,Colombia,2021-12-12,Premium,921.33
9460,Dr. Anthony Rivera,amycobb@example.org,Philippines,2023-09-30,Standard,498.86
9461,Tammy Carpenter,bvargas@example.net,Netherlands,2026-04-14,Premium,1144.71
9462,Tina Anderson,hoffmanpreston@example.com,Madagascar,2025-08-02,Standard,707.10
9463,Mark Brown,christy45@example.com,Montserrat,2025-07-22,Standard,299.91
9464,Corey Evans,cookjessica@example.net,Bolivia,2022-01-31,Standard,586.44
9465,Brenda Cummings,youngkari@example.com,Dominican Republic,2023-02-07,Standard,569.46
9466,Roy Saunders,nataliemcguire@example.org,Rwanda,2023-07-06,Basic,144.54
9467,William Henderson,lisa33@example.org,British Indian Ocean Territory (Chagos Archipelago),2022-12-14,Basic,151.46
9468,Peter Mcmillan,janicebrown@example.net,Tonga,2024-02-03,Basic,150.65
9469,Robert Burke,adam35@example.org,Honduras,2021-10-03,Standard,554.80
9470,Emily Davis,victoria48@example.org,Austria,2025-04-24,Standard,725.95
9471,Amy Henderson,christopher81@example.org,Bangladesh,2026-05-22,Standard,400.46
9472,Amy Price,kwright@example.org,French Guiana,2024-06-21,Standard,649.03
9473,Joshua Mclean,jeffrey61@example.com,Afghanistan,2025-04-17,Premium,256.63
9474,Tamara Brown,michaelli@example.com,Tonga,2025-05-09,Standard,207.60
9475,Rachel Huynh,emilybrown@example.org,Saint Vincent and the Grenadines,2024-03-15,Standard,410.02
9476,Dustin Hamilton,jeremy76@example.com,Montenegro,2024-03-24,Basic,62.36
9477,Linda Mccoy,justin31@example.net,Chad,2023-03-07,Standard,586.36
9478,James Smith Jr.,rwilliamson@example.com,Indonesia,2022-06-16,Basic,104.56
9479,Eric Garrett,simonkimberly@example.org,Germany,2021-09-12,Premium,1269.64
9480,Rachel Lopez,jenniferfrank@example.org,Greece,2021-08-20,Basic,307.92
9481,Catherine Smith,rsharp@example.org,Syrian Arab Republic,2022-08-14,Standard,562.51
9482,Bonnie Chavez,scottcarla@example.com,Honduras,2023-12-17,Standard,423.05
9483,Joseph Arnold,tiffany87@example.net,Portugal,2025-09-24,Standard,385.24
9484,Melanie Olson,williamrichard@example.net,Ethiopia,2023-06-29,Standard,568.94
9485,Katherine Butler DDS,joshuadavis@example.org,Ukraine,2023-02-26,Basic,346.64
9486,Alison Richardson,fwang@example.com,Jamaica,2023-02-15,Standard,646.47
9487,John Kelley,sellersholly@example.org,Russian Federation,2022-09-15,Standard,486.03
9488,Taylor Washington,samanthamartin@example.org,South Georgia and the South Sandwich Islands,2023-09-29,Basic,217.62
